latitude;longitude;Название;Описание;Адрес
56.844542;60.591715;В центре;театральная платформа;Президентский Центр, Бориса Ельцина, 3а, 5 этаж
56.892611;60.630258;Игра;молодежный народный театр;Центр культуры Эльмаш, Старых Большевиков, 22
56.814519;60.607376;Пиноккио;театр куклы и актера;8 Марта, 104, 2 этаж
56.886115;60.598616;Люди-Т;студенческий театр;РГППУ, Машиностроителей, 11, 7-101, 7-104 аудитория
56.842692;60.655543;Старый Дом;студенческий театр;Софьи Ковалевской, 5, Т-225 кабинет, 2 этаж
56.842118;60.641347;Лингва-Т;лингвистический театр;Ленина проспект, 66
56.979359;60.568879;ЛиК;детский образцовый камерный театр;Кинотеатр Киноград, Чистова, 2
56.890609;60.589654;Игра;молодежный народный театр;Красных Партизан, 4, Средняя общеобразовательная школа №22
56.842561;60.610645;Свердловская государственная академическая филармония;;Карла Либкнехта, 38а
56.829301;60.600946;Свердловская государственная детская филармония;;8 Марта, 36
56.979426;60.568085;Свердловская государственная академическая филармония;филиал в г. Верхняя Пышма;Кинотеатр Киноград, Чистова, 2, 1 этаж
56.805741;59.915665;Свердловская государственная академическая филармония;;Комсомольская, 55, 11 офис
56.83182;60.588419;Свобода;концерт-холл;Центральный рынок переулок, 6, 1 этаж
56.843274;60.6151;EverJazz;джаз-клуб;Тургенева, 22, цокольный этаж
56.985026;60.455419;МЫ;хоровой театр;ДК Среднеуральск, Набережная, 8а, 27 кабинет, 2 этаж
56.892611;60.630258;Катюша;хор ветеранов;Центр культуры Эльмаш, Старых Большевиков, 22, 9 аудитория, 2 этаж
