latitude;longitude;Название;Описание;Адрес
56.839453;60.610605;ЕКБ;мини-кофейня;Кинотеатр Колизей, Ленина проспект, 43, 1 этаж
56.912269;60.617973;Бодрый день;кофейня;Гипермаркет Castorama, Шефская, 107, 1 этаж
56.858405;60.604536;Добрый пекарь;кафе-пекарня;Екатеринбург-Пассажирский, Вокзальная, 22, 1 этаж
56.701953;60.085752;FUDJI;кафе-бар семейного типа;Калинина, 26
56.782829;60.664823;tigercoffee;;Рощинская, 21 к2, 1 этаж
56.79912;59.911992;Кофе Молл;кофейня;Чайковского, 31, 1 этаж
56.821281;60.576172;Ноты кофе;кофейня;БЦ Партнёр, Пальмиро Тольятти, 32, 1 этаж
56.824224;60.568494;Вкусно маркет;точка кофе;Посадская, 21, 1 этаж
56.913931;59.941748;Море и кофе;кофейня;Ленина, 25а, 1 этаж
56.822021;60.650793;Prime-Time;кофейня;Сибирский тракт, 12 ст1, 1 этаж
56.897577;60.602368;Фамильная пекарня;;Стахановская, 34
56.842229;60.613919;?MAYBE CUP;кофейня;Тургенева, 15, 1 этаж
56.857114;60.607867;Брависсимо;кофейня;Челюскинцев, 29, 1 этаж
56.908961;60.803699;Кофе Консоли Маркет;кофейня;Исакова, 18а, цокольный этаж
56.829675;60.585798;#КофеНаПервом;кофейня;БЦ Парус, Радищева, 28, 1 этаж
56.831459;60.595845;Кофе и точка;;Вайнера, 40, 1 этаж
56.836902;60.59184;FEELING art & coffee;кафе;Ленина проспект, 22, 1 этаж
56.835482;60.610634;Daily Coffee;кофейня;Малышева, 41, 1 этаж
56.839916;60.621407;Provocator coffee;кофейня;ТЦ СИТИ-ЦЕНТР, Ленина проспект, 50, 1 этаж
56.833214;60.582221;Statsura;мини-кофейня;ТРЦ Алатырь, Малышева, 5, 4 этаж
56.897992;59.953582;Счастье в кофе и вафлях;кофейня;ТЦ Галактика, Трубников, 52а
56.812396;60.621675;COFFE & FIT BAR;кофейня;Белинского, 152 к1, 1 этаж
56.847255;60.622861;Татьянин день;кофейня;Бажова, 68
56.824705;60.510304;Ваша кофейня;;Metro, Металлургов, 85, 1 этаж
56.806393;60.615253;С Душой;кофейня;Степана Разина, 95, 1 этаж
56.824453;60.647654;Tasty Choice;экспресс-бар;Сибирский тракт, 8д, 1 этаж
56.837733;60.547274;Сoffeeйка;точка кофе с собой;Татищева, 88, 1 офис, 1 этаж
56.828651;60.516758;Бариста;кафе;Металлургов, 74
56.856289;60.598804;Coffee-troffei;кофейня;ТЦ Свердловск, Героев России, 2, 3 этаж
56.850554;60.661714;Галерея11;кофейня;МЦ  Галерея 11, Студенческая, 11, 1 этаж
56.884606;60.585667;CoffeeCat;кофейня;Машиностроителей, 29, 1 этаж
56.843294;60.610398;Кофе-круассан;магазин-кофейня;Карла Либкнехта, 40, 1 этаж
56.816399;60.599413;VibeCoffee;кофейня;Большакова, 107
56.857762;60.656369;NZCafe;;Студенческая, 4
56.794365;59.905493;Кофе-он мой;кофейня;Максима Горького, 41
56.838898;60.598977;ЧК;кофейня;8 Марта, 7, цокольный этаж
56.830857;60.599534;Пенка;кофейня;Радищева, 4, 310 офис, 3 этаж
56.819089;60.570829;Сеть магазинов чая, кофе и других колониальных товаров;;ТЦ Универбыт, Посадская, 28а, 1 этаж
56.840117;60.584692;ФОРМУЛА КОФЕ;;Шейнкмана, 19, 1 этаж
56.907983;60.80878;Кофейня;;Восточная, 9
56.842671;60.697243;Кофейник;бар;Владимира Высоцкого, 50, 1 этаж
56.825049;60.585356;АмНям;кофейня;БЦ Рифей, Московская, 54, 1 этаж
56.816347;60.539215;Coffee & Cake;кофейня;Радуга Парк, Репина, 94, 1 этаж
56.815675;60.623889;Галстук;кофейня;Цвиллинга, 4, 1 этаж
56.809502;60.621682;Telescope;кофейня;ТЦ Golden Park, Щорса, 29 Голден Парк, 1 этаж
56.858396;60.604045;#МолиВари;кофейня;Екатеринбург-Пассажирский, Вокзальная, 22, 5 зал, 2 этаж
56.802014;60.598643;Пилот;кофейня;Айвазовского, 53, 1 этаж
56.793409;60.52024;CafeoLe;кофейня;ТРЦ Академический, Краснолесья, 133, 1 этаж
56.814649;60.640038;TUTTO CAFFE`;кофейня;Мичурина, 230/2 киоск
56.834097;60.644845;Астон;кофейня;БЦ Aston, Вишнёвая, 35, 1 этаж
56.824841;60.606775;Pit Stop;экспресс-кофейня;Степана Разина, 2, 1 этаж
56.830857;60.599534;CoffeMix;кофейня;Радищева, 4, 3 этаж, буфет Привет Буфет
56.858396;60.604045;Кафе Мамиди;кофейня;Екатеринбург-Пассажирский, Вокзальная, 22
56.80725;60.612089;Coffee Point;кофейня;ТРЦ Мегаполис, 8 Марта, 149, 4 этаж
56.842887;60.664361;Новый Буфет;;Малышева, 145 лит А, 1 этаж
56.797862;60.765105;Coffee & Cakes;кофейня;Латвийская, 54
56.843125;60.642969;Кофе и молоко;;Ленина проспект, 99, 1 этаж
56.797173;60.627247;Мелберес кофе;кофейня;ТЦ Дирижабль, Академика Шварца, 17, 2 этаж
56.856779;60.604816;Steam Coffee;кофе-бар;Челюскинцев, 25/2
