latitude;longitude;Название;Описание;Адрес
56.832653;60.582759;Dream Aero;авиатренажер;ТРЦ Алатырь, Малышева, 5, 3 этаж
56.831148;60.597233;VR21;клуб виртуальной реальности;Вайнера, 21, 2 этаж
56.824799;60.575978;За гранью реальности;клуб виртуальной реальности;Гурзуфская, 25, 1 этаж
56.838241;60.609899;VR Zal;клуб виртуальной реальности;Кинотеатр Салют, Толмачёва, 12, 1 этаж
56.844542;60.591715;Центр виртуальной реальности;;Президентский Центр, Бориса Ельцина, 3а, 2 этаж
56.834381;60.595323;Лабиринт страха;аттракцион;Вайнера, 16, 2 этаж
56.831021;60.597174;Ленточный лабиринт;;Вайнера, 21, цокольный этаж
56.834381;60.595323;Побег из тюрьмы;аттракцион;Вайнера, 16, 2 этаж
56.783334;60.540885;КУБ;клуб;Чкалова, 241, 1 этаж
56.834381;60.595323;Бей посуду;аттракцион;Вайнера, 16, 2 этаж
56.834381;60.595323;Стеклянный лабиринт;аттракцион;Вайнера, 16, 2 этаж
56.774343;60.645968;Уктус;парк аттракционов;Зимняя, 27
56.828338;60.59861;Иллюзионариум;зеркальный лабиринт;ТРЦ Гринвич, 8 Марта, 46, 3 этаж
56.823488;60.505382;Красный автобус;аттракцион;МеГа, Металлургов, 87, 1 этаж
56.817141;60.638808;КиберПарк;парк аттракционов-симуляторов;Мичурина, 230 к3
56.818006;60.538143;Колесо обозрения;;Радуга Парк, Репина, 94
56.863309;60.630071;Игровой центр;;ТРЦ Парк Хаус, Сулимова, 50, 3 этаж
56.853151;60.551453;KiberRoom;;ТРЦ Карнавал, Халтурина, 55, 3 этаж, центр Киноплекс
56.815043;60.642875;Паровозик из Ромашкого;аттракцион;Мичурина, 230 к30
56.829363;60.672495;Стрелковый тир;;КомсоМолл, Сибирский тракт дублёр, 2, 3 этаж
56.815432;60.637523;Гигантские качели 5 Звезд;аттракцион;Мичурина, 230 к43
56.81607;60.641612;Автодром;аттракцион;Мичурина, 230/9
56.82512;60.618893;Alpar Group;научно-производственная компания;Декабристов, 20а, 213 офис, 2 этаж
56.836442;60.595916;Арсенал;тир;Универмаг Пассаж, Вайнера, 9, 5 этаж
56.813838;60.538168;Мир дикого запада;аттракцион;Репина, 94д
56.82969;60.598767;Лимонтир;стрелковый тир;ТРЦ Гринвич, 8 Марта, 46, 3 этаж
56.863427;60.631551;Пункт проката детских машинок;;ТРЦ Парк Хаус, Сулимова, 50, 2 этаж
56.863428;60.630832;Сфера VR;;ТРЦ Парк Хаус, Сулимова, 50, 3 этаж
56.815042;60.637993;Забей гол вратарю;аттракцион;Мичурина, 230 к46
56.81607;60.641612;Лабиринт страха;аттракцион;Мичурина, 230/9
56.793591;60.519843;Ну, прокати!;;ТРЦ Академический, Краснолесья, 133, 3 этаж
56.815043;60.642875;Карнавал;аттракцион;Мичурина, 230 к30
56.814283;60.640886;Королевство кривых зеркал;аттракцион;Мичурина, 230 к37
56.816378;60.586251;Тир;;ТРЦ ФанФан, Ясная, 2, 4 этаж
56.795992;60.580998;Пункт проката детских машинок;;ТЦ КИТ, Амундсена, 65, 1 этаж
56.815432;60.637523;Башня TOWER;аттракцион;Мичурина, 230 к43
56.815432;60.637523;Восемь Ног;аттракцион;Мичурина, 230 к43
56.815762;60.63787;Ураган;аттракцион;Мичурина, 230 к23
56.796765;60.626818;Батут-Кенгуру;аттракцион;ТЦ Дирижабль, Академика Шварца, 17, 2 этаж
56.8156;60.639878;Уличная детская площадка;;Мичурина, 230 к19
56.815283;60.641577;Лодка Викинг;аттракцион;Мичурина, 230 к17
56.815283;60.641577;Гусеница;аттракцион;Мичурина, 230 к17
56.815283;60.641577;Динозавр;аттракцион;Мичурина, 230 к17
56.815283;60.641577;Поезд Машинки;аттракцион;Мичурина, 230 к17
56.815283;60.641577;Карусель;аттракцион;Мичурина, 230 к17
56.815632;60.637117;Молния Маквин;аттракцион;Мичурина, 230/21
56.815632;60.637117;Веселое вращение;аттракцион;Мичурина, 230/21
56.815883;60.642518;Городок сказок;аттракцион;Мичурина, 230 к7
56.815043;60.642875;Колокольная дорога;аттракцион;Мичурина, 230 к30
56.815043;60.642875;Вращающиеся качели;аттракцион;Мичурина, 230 к30
56.815043;60.642875;Вальс;аттракцион;Мичурина, 230 к30
56.815043;60.642875;Калипсо;аттракцион;Мичурина, 230 к30
56.815043;60.642875;Цепной ветер;аттракцион;Мичурина, 230 к30
56.815043;60.642875;Веселые горки;аттракцион;Мичурина, 230 к30
56.815043;60.642875;Дракон;аттракцион;Мичурина, 230 к30
56.815043;60.642875;Вихрь;аттракцион;Мичурина, 230 к30
56.814538;60.641354;Пулевой тир;;Мичурина, 230 к33
56.815298;60.640432;Юнга;аттракцион;Мичурина, 230 к60
56.815298;60.640432;Космос;аттракцион;Мичурина, 230 к60
56.815298;60.640432;Колокольчик;аттракцион;Мичурина, 230 к60
56.814283;60.640886;Замок призраков;аттракцион;Мичурина, 230 к37
56.81469;60.636681;Колесо обозрения;аттракцион;Мичурина, 230 к41
56.816653;60.638011;Пункт проката детских электромобилей;;Мичурина, 230 к45
56.815283;60.641577;Экскаватор;аттракцион;Мичурина, 230 к17
56.901793;59.937296;Жемчужина;парк аттракционов;Ильича проспект, 2а/2
56.863203;60.630761;Паровозик;аттракцион;ТРЦ Парк Хаус, Сулимова, 50, 2 этаж
56.815432;60.637523;Big shot;аттракцион;Мичурина, 230 к43
56.815298;60.640432;Рыбка Фани;аттракцион;Мичурина, 230 к60
56.788862;60.648616;Рыбалочка;детский аттракцион;ТРК Глобус, Щербакова, 4, 3 этаж
56.815298;60.640432;Кузнечик;аттракцион;Мичурина, 230 к60
56.816446;60.637803;Саванна;аттракцион;Мичурина, 230/31
56.814283;60.640886;Тир-1;аттракцион;Мичурина, 230 к37
56.816456;60.585538;VR в Фан Фане;клуб виртуальной реальности;ТРЦ ФанФан, Ясная, 2, 518 офис, 5 этаж
56.771797;60.639897;Уктус;парк аттракционов;Зимняя, 27/2
56.816546;60.639757;Автодром;аттракцион;Мичурина, 230 к18
56.863205;60.630028;Арсенал;тир;ТРЦ Парк Хаус, Сулимова, 50, 3 этаж
56.789004;60.648502;Пункт проката детских машинок;;ТРК Глобус, Щербакова, 4, 1 этаж
56.815432;60.637523;Цепной ветер;аттракцион;Мичурина, 230 к43
56.816178;60.641176;Дракон;аттракцион;Мичурина, 230/11
56.815027;60.638497;Пулевой тир;;Мичурина, 230 к53
56.815298;60.640432;Экскаватор;аттракцион;Мичурина, 230 к60
56.850108;60.715687;UBA;кайт-серф станция;Пески посёлок, 27
56.836467;60.595382;Boft;сеть автоматов для печати фотографий;Универмаг Пассаж, Вайнера, 9, 0 этаж
56.858629;60.630947;Happy Photo;компания по аренде фотобудки и инстапринтера;Уральская, 57 к2, 1 этаж
56.834773;60.56076;Компания по аренде селфи зеркал;ИП Русаков А.А.;ЖК Радуга, Токарей, 40
56.836746;60.594532;Инстапринтер;ИП Браславская Е.А.;Ленина проспект, 24/8, 1 этаж
56.856289;60.598804;Smail;фотосалон;ТЦ Свердловск, Героев России, 2, 1 этаж
56.837069;60.607717;SelfieBox;компания по аренде интерактивного оборудования;Пушкина, 9а, 107 офис, 1 этаж
56.825119;60.552414;PicsBox;компания интерактивных развлечений;Репина, 42а, 604 офис, 6 этаж
56.833006;60.582206;MEMOPIX;фотокабина;ТРЦ Алатырь, Малышева, 5, 4 этаж
56.912285;60.79631;777;фотокабина;Ленина, 63, 2 этаж
56.863295;60.630233;Foto Fun Strips;фотокабина;ТРЦ Парк Хаус, Сулимова, 50, 3 этаж
56.829285;60.598849;PORTRAIT STUDIO;фотокабина;ТРЦ Гринвич, 8 Марта, 46, 3 этаж
56.836564;60.59455;PrintInstvud;инстапринтер;ТЦ Успенский, Вайнера, 10, 1 этаж, напротив магазина Terranova
56.843995;60.653497;Миг Фото;фотокабина;УрФУ, Мира, 19, 1 этаж
56.843995;60.653497;Инстапринтер;;УрФУ, Мира, 19, 1 этаж
56.830176;60.597606;Boft;сеть автоматов для печати фотографий;ТРЦ Гринвич, 8 Марта, 46, 0 этаж
56.837069;60.607717;Happy Photo;компания по аренде фотобудки и инстапринтера;Пушкина, 9а, 401 офис, 4 этаж
56.81643;60.58645;MEMOPIX;фотокабина;ТРЦ ФанФан, Ясная, 2, 4 этаж
56.90999;60.797853;777;фотокабина;ТЦ Монета плюс, Красных Героев, 2д, 2 этаж
56.749953;60.799596;Foto Fun Strips;фотокабина;Аэропорт Кольцово, Бахчиванджи площадь, 1, терминал А, 2 этаж
56.852849;60.550041;PORTRAIT STUDIO;фотокабина;ТРЦ Карнавал, Халтурина, 55, 3 этаж
56.828184;60.599497;Boft;сеть автоматов для печати фотографий;ТРЦ Гринвич, 8 Марта, 46, 1 этаж
56.830275;60.599724;Boft;сеть автоматов для печати фотографий;ТРЦ Гринвич, 8 Марта, 46, 0 этаж
56.828277;60.599436;Boft;сеть автоматов для печати фотографий;ТРЦ Гринвич, 8 Марта, 46, 0 этаж
56.826853;60.597942;CTRL PLAY;игровая зона;Куйбышева, 45, 2 этаж
56.827036;60.600353;Hobby Games;магазин настольных игр;Куйбышева, 55, 1 этаж
56.789464;60.518937;CyberFan Cafe;компьютерный клуб;Вильгельма де Геннина, 41, 1 этаж
56.905724;59.953612;ARENA;игровой центр;Ильича проспект, 29а к11а, 1 этаж
56.9035;59.942307;CyberFan Cafe;компьютерный клуб;Ватутина, 37, 1 этаж
56.829313;60.61435;Чарли;стриптиз клуб-кабаре;Онегин Плаза, Розы Люксембург, 49
56.848409;60.622425;Огнедышащий осёл;стриптиз-клуб;Бажова, 68, 1 этаж
56.835167;60.61351;Show Girls;стриптиз клуб-кабаре;Отель Центральный, Малышева, 74, 2 этаж
56.812152;60.607344;Зажигалка;стриптиз-бар;8 Марта, 120Б, цокольный этаж
56.845592;60.640747;911;мужской клуб;РЦ Метрополия, Первомайская, 75а, 2 этаж
56.844445;60.626267;Чёрный лёд;стриптиз-клуб;Бажова, 75а
56.835167;60.61351;Secret Room;стриптиз-клуб;Отель Центральный, Малышева, 74, 2 этаж
56.812874;60.640144;Затерянный Мир;динопарк;Мичурина, 230 к34
56.792195;60.644673;Океанариум Екатеринбурга;;Щербакова, 2Б
56.832782;60.621781;Екатеринбургский зоопарк;;Мамина-Сибиряка, 189
56.856289;60.598804;Простоквашино;контактный зоопарк;ТЦ Свердловск, Героев России, 2, 3 этаж
56.903737;60.598091;Лукоморье;контактный зоопарк;ТЦ Калинка, 40 лет Октября, 75, 1 этаж
56.833626;60.579627;Дом ручных енотиков;;Попова, 33, 1 этаж
56.816336;60.586493;Все как у зверей;научно-контактный зоопарк;ТРЦ ФанФан, Ясная, 2, 4 этаж
56.839972;60.614753;Трогательный зоопарк;;Ленина проспект, 49, 2 этаж
56.902694;59.929691;Хаски;парк;Ильича проспект, 2а/3
56.909057;60.800176;Зверополис;контактный зоопарк;Красных Героев, 3, цокольный этаж
56.829797;60.59932;Зелёная Галерея;контактный зоопарк;ТРЦ Гринвич, 8 Марта, 46, 3 этаж
;;Северное сияние;питомник ездовых оленей;Верхняя Пышма (Верхняя Пышма городской округ)
56.914748;60.681685;Мистер Фишер;контактный зоопарк;Норильская, 82
56.905058;59.938946;Веселые Зверюшки;контактный зоопарк;ТЦ Мегаполис, Ильича проспект, 13а, 4 этаж
56.690447;60.091893;Теремок;парк отдыха;Лесозаводская, 2Б
56.816546;60.639757;Зооуголок;контактный зоопарк;Мичурина, 230 к18
56.901284;59.932646;Мини-зоопарк;Парк новой культуры;Ильича проспект, 2а/6
56.797549;60.581609;Лукоморье;контактный зоопарк;Экомолл Гранат, Амундсена, 63, 3 этаж
56.828273;60.598171;Герои Парк;парк развлечений;ТРЦ Гринвич, 8 Марта, 46, 3 этаж
56.827994;60.598531;ФэнтазиГрад;тематический развлекательный детский центр;ТРЦ Гринвич, 8 Марта, 46, 3 этаж
56.823702;60.650602;ДРАЙВ ФИТНЕС;сеть фитнес-клубов;ТЦ Гагарин, Сибирский тракт, 8н, 3 этаж
56.835254;60.596831;Единорог;сеть магазинов настольных игр;Банковский переулок, 8, 1 этаж
56.907606;60.622122;Чудесный мир;детский развлекательный центр;Совхозная, 2, 2 этаж
56.827626;60.598193;GameZone96;магазин игр и игровых приставок;Вайнера, 51Б, цокольный этаж
56.9724;60.576966;FIESTA;центр развлечений;Дворец спорта УГМК, Орджоникидзе, 15
56.901919;60.605003;Счастливый остров;детский развлекательный центр;Восстания, 25, 2 этаж
56.852582;60.550062;CRAZY PARK;семейно-развлекательный центр;ТРЦ Карнавал, Халтурина, 55, 3 этаж
56.779022;60.54777;Сирены Краснолесья;семейный развлекательный центр;ТЦ Краснолесье, Краснолесья, 12а, 2 этаж
56.789559;60.648354;Муравейник;детская игровая площадка;ТРК Глобус, Щербакова, 4, 3 этаж
56.798114;60.618921;Территория Детства НяниЯ;;Юлиуса Фучика, 5, 2 этаж
56.816618;60.586079;Кидспарк;детский игровой зал;ТРЦ ФанФан, Ясная, 2, 4 этаж
56.783745;60.541361;Трям;семейный клуб;Чкалова, 239, 1 этаж
56.796779;60.627763;Страна Элефантия;детский центр;ТЦ Дирижабль, Академика Шварца, 17, 2 этаж
56.806754;60.613468;Skypark;парк развлечений;ТРЦ Мегаполис, 8 Марта, 149, 4 этаж
56.833041;60.658705;Pozitiv;игровая комната;Библиотечная, 43, 1 этаж
56.850329;60.597498;Королевство Волшебства;студия по организации детских праздников;Красный переулок, 5/2, 2 этаж
56.816643;60.585637;Hippo;парк развлечений;ТРЦ ФанФан, Ясная, 2, 4 этаж
56.782105;60.65207;Animator Kids;агентство праздников;Гончарный переулок, 4, 1 этаж
56.877305;60.52339;Ёшкин Кот;студия праздников;Маневровая, 26, 1 этаж
56.790708;60.523134;ЛЕГО club;детская игровая комната;Краснолесья, 121, 1 этаж
56.867976;60.557472;Фунтик;детский игровой центр;Пехотинцев, 13, 2 этаж
56.828517;60.599049;Легород;сеть развивающих игровых комнат;ТРЦ Гринвич, 8 Марта, 46, 3 этаж
56.966514;60.583622;Оля-ля!;студия праздников;Александра Козицына, 10, 1 этаж
56.819961;60.58899;асСОЛЬ;соляная пещера;Шейнкмана, 120
56.854966;60.553011;ЮЛА;студия веселых праздников;Бебеля, 63, 404 офис, 4 этаж
56.86298;60.631866;Волшебный остров;детский игровой центр;ТРЦ Парк Хаус, Сулимова, 50, 3 этаж
56.806513;60.613085;Леготека;сеть игровых центров;ТРЦ Мегаполис, 8 Марта, 149, 4 этаж
56.922869;60.79168;Bom Boom Club;досуговый центр;Фурманова, 42
56.902352;59.940294;Галактика развлечений;детский развлекательный центр;Физкультурников, 8
56.971576;60.565996;Патибум;студия праздника;Мичурина, 6Б
56.907304;60.811038;Маленькая страна;детский развлекательный центр;ТЦ Центральный, Театральная, 6, 2 этаж
56.824255;60.504854;Смешарики;;МеГа, Металлургов, 87, 1 этаж
56.881908;60.632182;Веселые паровозики;детская игровая комната;О`КЕЙ, Бабушкина, 2а, 2 этаж, около универмага Фамилия
56.779022;60.54777;КУБИК;детская игровая комната;ТЦ Краснолесье, Краснолесья, 12а, 2 этаж
56.797443;60.581748;Паровозофф;детская игровая комната;Экомолл Гранат, Амундсена, 63, 3 этаж
56.779022;60.54777;WORLD of LEGO;детский игровой центр;ТЦ Краснолесье, Краснолесья, 12а, 2 этаж
56.827709;60.589483;Lego;студия;Шейнкмана, 75, 2 этаж
56.979314;60.555327;Совушка;детский игровой клуб;Успенский проспект, 48Б, 1 этаж
56.983644;60.559249;ГЛАГОЛИКИ;коррекционно-развивающий центр;Уральских Рабочих, 45а, 1 этаж
56.979877;60.548748;V-fitnes;студия;Успенский проспект, 125, 400 офис, 3.5 этаж
56.793329;60.520314;Star bricks;фан-клуб лего;ТРЦ Академический, Краснолесья, 133, 4 этаж
56.907704;60.819805;ПОИГРАЙКА;детская игровая комната;ТЦ Ларец, Анучина, 1а, 2 этаж
56.851246;60.618681;Чудеса;компания по проведению детских праздников;Короленко, 10а, 1 этаж
56.78894;60.648646;Сокровища пирата;песочница самоцветов;ТРК Глобус, Щербакова, 4, 3 этаж
56.792943;60.520297;Басик;сухой бассейн;ТРЦ Академический, Краснолесья, 133, 4 этаж, активити-парк Fun Jump
56.797356;60.581646;Funny Land;развлекательный центр;Экомолл Гранат, Амундсена, 63, 3 этаж, напротив кинотеатра Гранат
56.97924;60.486554;УЛЕЙ;детский клуб;Лесная, 2Б, 1 этаж
56.83069;60.614574;Хочу праздник;компания по организации детских праздников;Карла Маркса, 20а
56.831346;60.602314;ЛИЦА;школа хороших манер;Чернышевского, 16
56.89346;60.837296;ШАЛУНЫ;детская игровая комната;Александровский проспект, 11, 1 этаж
56.832227;60.661693;Самоделкин;выездная детская игровая комната;Библиотечная, 45
56.905058;59.938946;Эврика;детский развивающий центр;ТЦ Мегаполис, Ильича проспект, 13а, 118 офис, 4 этаж
56.796869;59.915969;Остров Непосед;детская игровая комната;ТРЦ Квартал, Цветников, 39а, 3.8 офис, 3 этаж
56.791362;59.909793;Забава;праздничное агентство;ТЦ Мичурин, Мичурина, 11, 2 этаж
56.946061;59.88476;Гора Теплая;детская комната;Билимбаевский тракт 6 км, 1/2
56.796454;60.612012;Happy baby;детская игровая площадка;Ботаника Молл, Академика Шварца, 1, 2 этаж
56.789289;60.648019;ДРАЙВ ФИТНЕС;сеть фитнес-клубов;ТРК Глобус, Щербакова, 4, 3 этаж
56.900028;60.598945;GameZone96;магазин игр и игровых приставок;Индустрии, 47, 1 этаж
56.82995;60.671256;Муравейник;детская игровая площадка;КомсоМолл, Сибирский тракт дублёр, 2, 3 этаж
56.740613;60.543147;Кидспарк;детский игровой зал;Нескучная, 3, 1 этаж
56.793281;60.520663;Паровозофф;детская игровая комната;ТРЦ Академический, Краснолесья, 133, 2 этаж
56.900263;60.595059;Royal Pub & Restaurant;английский паб-бильярдная;Победы, 51а
56.849916;60.652849;Октябрьская;гостиница;Гостиница Октябрьская, Софьи Ковалевской, 17
56.836475;60.616046;Антей;развлекательный центр;ТРЦ Антей, Малышева, 53, 6 этаж
56.864312;60.670408;F1;боулинг-клуб;БЦ Блюхера 58, Блюхера, 58, 2 этаж
56.804011;59.93767;Кин-Дза-Дза;развлекательный центр;Клубная, 8 ст15
56.802036;60.598856;Фортуна;бильярдный клуб;Айвазовского, 53, 3 этаж
56.982317;60.544636;СССР;кафе;Успенский проспект, 62
56.908388;60.620602;SHEFF;рестобар;Шефская, 110а, цокольный этаж
56.790945;60.646806;Венеция;развлекательный клуб;Щербакова, 2, 2 этаж
56.81203;60.547283;Эффе;бильярдный клуб;БЦ Премиум, Серафимы Дерябиной, 24, 3 этаж
56.831037;60.657485;Русский клуб;развлекательный центр;Библиотечная, 62а, 2 этаж
56.905188;60.568355;Victory Холл;развлекательный центр;АВС-Отель, Республиканская, 1а, 1 этаж
56.762122;60.920852;Благодать;гостевой дом;Пригородный проезд, 18
56.864033;60.53564;Бишкек;бильярдный клуб;Техническая, 29/1
56.779426;60.547594;Гусарский;бильярдный клуб;ТЦ Краснолесье, Краснолесья, 12а, 6 этаж
56.909434;59.944802;ЭЛЬ-ГУНА;кафе-бильярдная;Ватутина, 58
56.819833;60.62651;House Мини-гольф;гольф клуб;Луначарского, 240/1, 8 офис, 8 подъезд
56.863716;60.576857;Бильярдный клуб;;Армавирская, 12, 1 этаж
56.81699;60.663336;Луна;бильярдный зал;РЦ Луна, Сибирский тракт, 34Б
56.872949;60.515517;Бильярдный клуб;;БД СоветникЪ, Маневровая, 9, 1 этаж
56.901863;60.604718;Бар-бильярдная;;Восстания, 25, цокольный этаж
56.982317;60.544636;СССР;бильярдный клуб;Успенский проспект, 62
56.81699;60.663336;Луна;развлекательный центр;РЦ Луна, Сибирский тракт, 34Б
56.848586;60.611548;Водолей;развлекательный центр;Шевченко, 9
56.811212;60.63298;БугаттиБоулинг;боулинг-клуб;Щорса, 20, 2 этаж
56.829356;60.670866;Пять звезд;боулинг-центр;КомсоМолл, Сибирский тракт дублёр, 2, 4 этаж
56.90377;59.958264;Боулинг-центр;ИП Шулепин И.В.;Отель Первоуральск, Ильича проспект, 28, 2 этаж
56.827847;60.607513;Лига Ставок;букмекерская компания;ТК Nautilus, Куйбышева, 61, 1 этаж
56.841946;60.632219;Фонбет;букмекерская контора;Ленина проспект, 83а
56.831746;60.539923;BingoBoom;букмекерская контора;Крауля, 78а
56.841608;60.661182;1xBet;букмекерская контора;Малышева, 133, 1 этаж
56.830872;60.600037;Betcity;букмекерская контора;Радищева, 4, цокольный этаж, рядом с баром Телевизор
56.768143;60.613397;Балтбет;букмекерская контора;Санаторная, 1, 1 этаж
56.835256;60.594097;Лига Ставок;букмекерская компания;Попова, 1Б, 1 этаж
56.835036;60.59454;Фонбет;букмекерская контора;Вайнера, 16е, 2 этаж
56.825561;60.567317;BingoBoom;букмекерская контора;ТЦ Красный дом, Гурзуфская, 44, 1 этаж
56.816259;60.562001;1xBet;букмекерская контора;ТК Буревестник, Белореченская, 28а, 3 этаж
56.862822;60.543535;Betcity;букмекерская контора;Техническая, 20а, 1 этаж
56.858234;60.607639;Балтбет;букмекерская контора;Вокзальная, 23
56.898524;60.592712;Лига Ставок;букмекерская компания;ТЦ Октябрь, Уральских Рабочих, 54, 1 этаж
56.794494;60.633515;Фонбет;букмекерская контора;Крестинского, 59/1
56.835162;60.59936;BingoBoom;букмекерская контора;ТЦ Мытный Двор, 8 Марта, 8д, 3 этаж
56.850131;60.626516;1xBet;букмекерская контора;Советская, 1, 2 этаж
56.88856;60.612884;Betcity;букмекерская контора;ТЦ Стрелка, Космонавтов проспект, 23а, цокольный этаж
56.781964;60.608664;Балтбет;букмекерская контора;Военная, 1а
56.794705;60.632407;Лига Ставок;букмекерская компания;МЦ Мартин, Крестинского, 63а, 1 этаж
56.848031;60.564107;Фонбет;букмекерская контора;Готвальда, 5
56.796614;60.627622;BingoBoom;букмекерская контора;ТЦ Дирижабль, Академика Шварца, 17, 1 этаж
56.86286;60.543425;1xBet;букмекерская контора;Техническая, 20а, цокольный этаж
56.816259;60.562001;Betcity;букмекерская контора;ТК Буревестник, Белореченская, 28а, 3 этаж
56.898206;60.644187;Балтбет;букмекерская контора;Даниловская, 8
56.853271;60.57142;Лига Ставок;букмекерская компания;Готвальда, 19д
56.88856;60.612884;Фонбет;букмекерская контора;ТЦ Стрелка, Космонавтов проспект, 23а
56.799869;60.59287;BingoBoom;букмекерская контора;Московская, 200, 1 этаж
56.908669;60.620465;1xBet;букмекерская контора;Шефская, 110а, цокольный этаж
56.856319;60.652611;Betcity;букмекерская контора;ТК Современник, Блюхера, 32, 3 этаж
56.834299;60.677276;Балтбет;букмекерская контора;ТЦ 21 век, Новгородцевой, 13а, 1 этаж
56.839647;60.680026;Фонбет;букмекерская контора;Сыромолотова, 7а
56.833787;60.63539;BingoBoom;букмекерская контора;ТЦ Восточный, Восточная, 7г
56.834299;60.677276;1xBet;букмекерская контора;ТЦ 21 век, Новгородцевой, 13а
56.854966;60.553011;Балтбет;букмекерская контора;Бебеля, 63, 203 офис, 2 этаж
56.830967;60.635427;Фонбет;букмекерская контора;Восточная, 98, 2 этаж
56.870213;60.5532;BingoBoom;букмекерская контора;Пехотинцев, 5/4, 1 этаж
56.856319;60.652611;1xBet;букмекерская контора;ТК Современник, Блюхера, 32, 3 этаж
56.792469;59.923966;Балтбет;букмекерская контора;Отель Металлург, Павла Зыкина, 33
56.898446;60.592913;Фонбет;букмекерская контора;ТЦ Октябрь, Уральских Рабочих, 54, 1 этаж
56.892262;60.614572;BingoBoom;букмекерская контора;ТЦ Космос, Космонавтов проспект, 54, 1 этаж
56.898063;60.592596;1xBet;букмекерская контора;ТЦ Каньон, 40 лет Октября, 54, цокольный этаж
56.831355;60.537592;Балтбет;букмекерская контора;Крауля, 83
56.858866;60.621141;Фонбет;букмекерская контора;Смазчиков, 2а
56.848101;60.564291;BingoBoom;букмекерская контора;Готвальда, 5, 2 этаж
56.912516;59.94984;1xBet;букмекерская контора;ТЦ КИТ, Ленина, 10, 1 этаж
56.856319;60.652611;Балтбет;букмекерская контора;ТК Современник, Блюхера, 32, 3 этаж
56.862822;60.543535;Фонбет;букмекерская контора;Техническая, 20а, 2 этаж
56.773599;60.599905;BingoBoom;букмекерская контора;Патриса Лумумбы, 4, 1 этаж
56.816259;60.562001;Балтбет;букмекерская контора;ТК Буревестник, Белореченская, 28а, 3 этаж
56.75611;60.712398;BingoBoom;букмекерская контора;Грибоедова, 34а, 1 этаж
56.835256;60.594097;Балтбет;букмекерская контора;Попова, 1Б, 1 этаж
56.912307;60.7962;BingoBoom;букмекерская контора;Ленина, 63, цокольный этаж
56.898367;60.592289;Балтбет;букмекерская контора;ТЦ Каньон, 40 лет Октября, 54, 2 этаж
56.905076;59.944438;BingoBoom;букмекерская контора;Ильича проспект, 21
56.914574;59.930278;Балтбет;букмекерская контора;ТЦ Твой Дом, Ленина, 43, 1 этаж
56.90377;59.958264;Балтбет;букмекерская контора;Отель Первоуральск, Ильича проспект, 28
56.83644;60.614063;Грязные Танцы;клуб;Малышева, 51 лит А, 1 этаж
56.82661;60.616804;Максимилианс;баварский клубный ресторан;Центр Международной Торговли, Куйбышева, 44д, цокольный этаж
56.84047;60.614525;Дом Печати;ночной клуб;Ленина проспект, 49, 1-2 этаж
56.829863;60.592389;Синий Жук;ночной клуб;Радищева, 25
56.836475;60.616046;CHiLi;бар-клуб;ТРЦ Антей, Малышева, 53, 6 этаж
56.834958;60.599148;New Bar;арт-коктейль-бар;ТЦ Мытный Двор, 8 Марта, 8д, 3 этаж
56.836333;60.600276;Юность;ночной клуб;8 Марта, 13, 1 этаж
56.826049;60.612115;Ben Hall;паб;БЦ Nebo, Народной Воли, 65, цокольный этаж
56.845592;60.640747;Метрополия;развлекательный центр;РЦ Метрополия, Первомайская, 75а
56.836197;60.616056;Duty Free;ночной клуб;ТРЦ Антей, Малышева, 53, цокольный этаж
56.848659;60.498526;CUBA BEACH CLUB;пляжный комплекс;Большой Конный полуостров, 6
56.842914;60.61415;XXXX;бар;Тургенева, 18, 1, 2 этаж
56.835336;60.600802;BARABUM;;8 Марта, 17
56.827054;60.632914;FAME CLUB & KARAOKE;ночной клуб;Бажова, 193
56.823513;60.605058;Gastropub Nota Bene!;ресторан;8 Марта, 51, 1 этаж
56.833121;60.599228;UNION;;8 Марта, 12а, 1 этаж
56.848586;60.611548;343 bar;ночной клуб;Шевченко, 9, 1 этаж
56.841737;60.642108;Хитровка;кафе-бар;Ленина проспект, 68, цокольный этаж
56.845592;60.640747;Все свои;ночной клуб;РЦ Метрополия, Первомайская, 75а, 3 этаж
56.845878;60.560163;Пещера;диско-бар;Бебеля, 17, цокольный этаж
56.872854;60.515809;Golden Fish;ночной клуб;БД СоветникЪ, Маневровая, 9, 1 этаж
56.84051;60.593573;#БРДК;;Антона Валека, 12, 1 этаж
56.810026;59.936296;Neon;танцевальный клуб;Клубная, 16
56.842914;60.61415;Красная Комната;эксцентричный бар;Тургенева, 18
56.836574;60.595084;На высоте;;Универмаг Пассаж, Вайнера, 9, мансардный этаж
56.913554;59.954767;Алмаз;диско-клуб;Данилова, 6, 2 этаж
56.831774;60.602503;Теккен;спортивный компьютерный центр;Добролюбова, 16/2
56.806933;60.607058;Cybertron;компьютерный клуб;Союзная, 4, 1 этаж
56.837603;60.606619;ГеймХаус;компьютерный клуб;Ленина проспект, 34, цокольный этаж
56.85648;60.599159;UGA;центр киберспорта;ТЦ Свердловск, Героев России, 2, цокольный этаж
56.900028;60.598945;Loading;кибер-кафе;Индустрии, 47, 1 этаж
56.835715;60.588224;Винчестер;компьютерный клуб;Сакко и Ванцетти, 48, цокольный этаж
56.842939;60.621654;Cyber-Sport;компьютерный клуб;Первомайская, 40
