latitude;longitude;Название;Описание;Адрес
56.811868;60.600479;Студия-парикмахерская Натальи Ференец;;Сурикова, 37, 1 этаж
56.823261;60.638303;А2;студия красоты;Восточная, 178, 1 этаж
56.815617;60.568198;Покрась меня;салон красоты;Шаумяна, 88, 1 этаж
56.775572;60.599873;РегионКомСервис;парикмахерская;Патриса Лумумбы, 25, 1 этаж
56.755871;60.707568;Диана;салон-парикмахерская;Грибоедова, 29, 1 этаж
56.975577;60.569346;ЕЛЕНА;парикмахерская;Калинина, 62
56.8435;60.623792;MOTCHANY;школа парикмахерского искусства;Первомайская, 37
56.855956;60.582153;Медико;парикмахерская;Выездной переулок, 2, 1 этаж
56.794319;60.57583;Фантазия;студия-парикмахерская;Амундсена, 68, 1 этаж
56.822633;60.577771;VaLerie;студия стрижки;Пальмиро Тольятти, 24, 1 этаж
56.88088;60.61875;ЖЕЛАНИЕ;парикмахерская;Электриков, 13
56.825312;60.601188;CHIK-CHIK;парикмахерская;Университетский переулок, 3, 1 этаж
56.831133;60.630023;КостяНика;студия красоты;Бажова, 185, 1 этаж
56.822272;60.628952;Лео;салон-парикмахерская;Тверитина, 19, 1 этаж
56.844251;60.634217;Гармония Стиля;салон-парикмахерская;Первомайская, 68, 1 этаж
56.831522;60.566825;Ева;студия красоты;Мельникова, 38
56.864397;60.536623;Пальмира;парикмахерская;Техническая, 31, 1 этаж
56.821904;60.54447;Луиза;парикмахерская;БЦ Сенатор, Репина, 95, 121 офис, 1 этаж
56.767267;60.549354;Парикмахерская;;Амундсена, 133, 1 этаж
56.860714;60.641636;Ири`С;салон-парикмахерская;Садовая, 3а, 1 этаж
56.859999;60.621174;Студия прически;ИП Маликов Ю.С.;Смазчиков, 5, 1 этаж
56.965138;60.606776;Мария;студия красоты;Петрова, 49, цокольный этаж
56.837457;60.609821;My name;салон красоты;Толмачёва, 13, 1 этаж
56.900949;59.942787;Милен;салон красоты;Ватутина, 30, 1 этаж
56.903901;59.952649;Шик;салон-парикмахерская;Трубников, 29, 1 этаж
56.841637;60.656011;Парикмахерская;;БЦ Университетский, Софьи Ковалевской, 3, 120 офис, 1 этаж
56.806924;60.554263;Золотая долина;парикмахерская;Академика Бардина, 11/1
56.836212;60.553621;ВИЗ;парикмахерская;Заводская, 11
56.768584;60.706307;Ирина;парикмахерская;Химмашевская, 11, 1 этаж
56.837829;60.581937;Lauritta;парикмахерская;Московская, 29, 1 этаж
56.778539;60.602234;Нюанс;студия красоты;Братская, 14, 1 этаж
56.792178;60.626422;Изумруд;парикмахерская;Родонитовая, 22, 1 этаж
56.810786;60.513562;Bonya Braid;школа-студия афроплетения;ЖК Аврора, Соболева, 19, 1 этаж
56.805717;60.605582;Beauty Prof;центр красоты;Циолковского, 34, 1 этаж
56.856967;60.631059;Форум красоты;парикмахерская;Уральская, 60, 1 этаж
56.808862;60.71339;Парикмахерская;;Сухой переулок, 4а, 1 этаж
56.895264;60.749969;Жасмин;салон прически;Максима Горького, 4
56.902567;60.604655;Мария-М;парикмахерская;Восстания, 36, 1 этаж
56.973155;60.568509;Buklya;салон красоты;Успенский проспект, 97
56.861255;60.650238;Ваша стрижка;семейная парикмахерская;Сулимова, 6, 1 этаж
56.911416;60.824123;Caramel;салон красоты;Гагарина, 16, 1 этаж
56.868944;60.534102;Альтернатива;парикмахерская;Седова проспект, 44, 1 этаж
56.758842;60.811842;Салон-парикмахерская;ИП Чекалин Н.Г.;Авиаторов, 9, 1 этаж
56.838146;60.636322;ЮрМакс;салон-парикмахерская;Малышева, 122, 208 офис, 2 этаж
56.906902;59.950256;MISS JACKSON;салон;Ленина, 5а, 1 этаж
56.838532;60.684105;СОФИ;студия красоты;Сыромолотова, 11Б, цокольный этаж
56.804321;60.576624;Долорэс;парикмахерская;Волгоградская, 45
56.892192;60.603367;Леди;парикмахерская;Красных Борцов, 19
56.790611;60.513675;*BS* Ladies & Gentleman`s;парикмахерская;Павла Шаманова, 36, 1 этаж
56.975745;60.565812;КОЛОБОК;парикмахерская для детей и их родителей;Успенский проспект, 38, 1 этаж
56.988901;60.466788;Весна;парикмахерская;Уральская, 20, 1 этаж
56.832775;60.590193;Angel hair;студия окрашивания и наращивания волос;Сакко и Ванцетти, 61, 2 этаж
56.9086;59.952252;Cristal;салон красоты;Ленина, 4, 1 этаж
56.754972;60.81918;Ангел;парикмахерская;Бахчиванджи, 17, 1 этаж
56.805185;60.575159;Экспресс-парикмахерская;;ТЦ Уралец, Волгоградская, 49а, 2 этаж
56.841085;60.636106;Style;салон-парикмахерская;Генеральская, 7, 349 офис, 3 этаж
56.752598;60.705888;Надежда;салон;Черняховского, 40, 1 этаж
56.886546;60.590945;Парикмахерская;ИП Федотова Н.С.;Культуры, 2, 1 этаж
56.973099;60.563171;Афродита;парикмахерская;Калинина, 66, 1 этаж
56.753243;60.697324;NataLi;студия красоты;Грибоедова, 14, 1 этаж
56.790402;60.517543;Две расчески;парикмахерская;Вильгельма де Геннина, 37, цокольный этаж
56.754459;60.692254;Папа-мама-я;студия семейной красоты;Профсоюзная, 45, 1 этаж
56.75868;60.81214;Кристина;парикмахерская;Авиаторов, 9
56.844654;60.624203;Тио Арт;салон красоты;Бажова, 72, 1 этаж
56.739849;60.607814;След;парикмахерская;Бисертская, 2, цокольный этаж
56.90503;59.945958;Корона;салон красоты;Ильича проспект, 23а, 1 этаж
56.910549;59.9297;Лиза;парикмахерская;Советская, 20
56.886168;60.616561;Для Вас;парикмахерская;Краснофлотцев, 2а, цокольный этаж
56.840996;60.673581;Имидж плюс;парикмахерская;Владимира Высоцкого, 4/1, 1 этаж
56.986836;60.552234;Эдем;парикмахерская;Уральских Рабочих, 44ж, 1 этаж
56.983861;60.559436;Ивушка;салон-парикмахерская;Уральских Рабочих, 43а, 1 этаж
56.901436;59.949574;Lounge Beauty Club;салон красоты;Герцена, 7Б
56.836389;60.594209;Beauty experts;студия;ТЦ Успенский, Вайнера, 10, 5 этаж
56.838818;60.590581;PANDA_BRAIDS;студия афроплетения;Антона Валека, 15, 312 офис, 3 этаж
56.914;59.95144;Красотка;салон-парикмахерская;Юности бульвар, 4, 1 этаж
56.845744;60.626704;VITRUVIANO;салон красоты;Мичурина, 40, 1 этаж
56.906869;60.6166;Салончик;студия-парикмахерская;Парниковая, 4, 1 этаж
56.820385;60.541273;La Dea;центр красоты;Репина, 101, 1 этаж
56.894294;60.586682;Стиль;салон-парикмахерская;Кировградская, 21
56.815408;60.606307;Парикмахерская;ИП Ефремова Е.В.;Фурманова, 55, 1 этаж
56.778681;60.612024;Парикмахерская;;Титова, 19 лит А, 112 офис, 1 этаж
56.789271;60.780895;Персона;парикмахерская;Прибалтийская, 15, 1 этаж
56.983053;60.472536;L-Стиль;парикмахерская;Парижской Коммуны, 7, 1 этаж
56.712097;60.796523;Кукла;салон красоты;Ленина, 41, 2 этаж
56.891257;60.589295;Технологии нюансов;школа парикмахерского искусства;Дружбы переулок, 4, 1 этаж
56.968674;60.358599;На опушке у Кукушки;парикмахерская;Мира, 1а
56.978811;60.557688;Дуэт;парикмахерская;Юбилейная, 13, 1 этаж
56.79926;60.558181;Валентина;парикмахерская;Громова, 146, 1 этаж
56.793947;59.905301;Твоя парикмахерская;студия красоты;Максима Горького, 41
56.83275;60.583773;Авторская студия красоты Марины Аитовой;;Московская, 49, цокольный этаж
56.798406;60.559967;Fix стрижки;парикмахерская;На громова, Громова, 145, 1 этаж
56.833171;60.589596;MakeUp Pictures Studio;студия макияжа;Малышева, 19, 1208 офис, 1 подъезд
56.876825;60.510838;Гангардт;студия красоты;Расточная, 17/3, 1 этаж
56.825216;60.591584;Красотка;парикмахерская;Куйбышева, 8, 1 этаж
56.887157;60.618248;Студия-парикмахерская Акатовой Елены;;Краснофлотцев, 1г, цокольный этаж
56.833388;60.566106;Парикмахерская;;Ключевская, 14, 1 этаж
56.885718;60.50459;Ani Li;парикмахерская;Билимбаевская, 41, 1 этаж
56.721113;60.774379;Лагуна;парикмахерская;Октябрьская, 27Б
56.689904;60.837771;Ажур;парикмахерская;1 Мая, 69а, 1 этаж
56.767769;60.601624;Парикмахерская;ИП Латникова И.С.;Патриса Лумумбы, 36, 1 этаж
56.811183;60.599983;Парикмахерская;ИП Васильев А.В.;Сурикова, 30, 2 этаж
56.833583;60.596483;Beauty studio;парикмахерская;ДЦ Малышева 36, Малышева, 36, 315Б офис, 3 этаж
56.802548;60.624366;Анели;салон красоты;Трактористов переулок, 10, 1 этаж
56.831505;60.615441;ES;салон;Белинского, 34, 1 этаж
56.850256;60.614441;Джульетта;салон красоты;Мамина-Сибиряка, 51, 1 этаж
56.697527;60.831978;Шарм;парикмахерская;1 Мая, 8, 2 этаж
56.798171;60.631411;Парикмахерская;;Белинского, 232, 1 этаж
56.989587;60.471552;Гвенделин;парикмахерская;Уральская, 11, 1 этаж
56.715015;60.76885;Катрин;салон красоты;Ленина, 156
56.804043;59.920727;Валентина;парикмахерская;Карла Либкнехта, 47, 1 этаж
56.988901;60.466788;Мандарин;парикмахерская;Уральская, 20, 6 комната, 1 этаж
56.989737;60.473009;Yana & Mary;студия красоты;Куйбышева, 9, 1 этаж
56.825167;60.659693;Парикмахерская;ИП Колесникова Н.С.;Куйбышева, 183а
56.799268;60.583637;Парикмахерская;ИП Ямщиков И.В.;Амундсена, 57, 1 этаж
56.90952;59.951539;Николь;парикмахерская;Ленина, 6, 1 этаж
56.803037;59.923218;Чародейка;парикмахерская;Карла Либкнехта, 37, 1 этаж
56.893545;60.621658;Парикмахерская;;Стачек, 29, 1 этаж
56.828756;60.648206;Crystal Studio;студия наращивания волос;Куйбышева, 159а, 67 офис, 7 этаж
56.834117;60.633935;ПАНАМА;парикмахерский кабинет для мужчин;Восточная, 82, цокольный этаж
56.909275;59.950319;Elite;салон красоты;Ленина, 13, 1 этаж
56.832377;60.625739;Парикмахерская;ИП Семенов А.П.;Сони Морозовой, 190, 1 этаж
56.881824;60.005757;Фриссе;парикмахерская;Сакко и Ванцетти, 5
56.808353;60.514926;Парикмахерская;ИП Бабикова Т.С.;Соболева, 21/4, 1 этаж, 2 подъезд
56.966875;60.609461;Самое время;парикмахерская;Энтузиастов, 2, 1 этаж
56.913214;60.817291;Комплимент;парикмахерская;Спортивная, 2, цокольный этаж
56.9023;60.819655;Парикмахерская;;Маяковского, 3, 2 этаж
56.901485;60.590667;Парикмахерская;ИП Климова С.В.;Ломоносова, 24
56.8898;60.63085;Ника;парикмахерская;Краснофлотцев, 19, 1 этаж
56.824471;60.595042;Monstera Studio;ногтевая студия;Хохрякова, 104, 301 офис, 3 этаж
56.700877;60.829249;Стиль;парикмахерская;Пролетарская, 2а, 1 офис, 2 этаж
56.884606;60.585667;Салон-парикмахерская;;Машиностроителей, 29, 101 офис, 1 этаж
56.90999;60.797853;Твой стиль;парикмахерская;ТЦ Монета плюс, Красных Героев, 2д, 25 офис, 2 этаж
56.906828;60.614638;Салон-парикмахерская;ИП Романов С.Н.;БелкаМаркет, Космонавтов проспект, 86, 3 этаж
56.980934;60.559931;Эстетика;студия парикмахерского искусства;Юбилейная, 9, 1 этаж
56.984921;60.565121;Базилик;парикмахерская;Юбилейная, 1, 2 этаж
56.908677;60.803905;Эврика;мастерская красоты;Исакова, 18а, 103 офис, цокольный этаж
56.862514;60.546427;Наргиза;парикмахерская;Техническая, 14 к2, 1 этаж
56.902041;60.612662;Экспресс-парикмахерская;ИП Найко Е.Н.;Космонавтов проспект, 45, 1 этаж
56.718087;60.795841;Оранж;парикмахерская;Степана Разина, 5Б, 1 этаж
56.838297;60.623974;Стиль-Дизайн Студия;учебный центр;Ленина проспект, 50ж, 219 офис, 2 этаж
56.906026;59.961444;Успех;студия красоты;Вайнера, 7, 1 этаж
56.706176;60.081048;Имидж;парикмахерская;Гагарина, 5, 1 этаж
56.908263;59.961646;Шарм;салон-парикмахерская;Вайнера, 15/1
56.908446;59.950755;Весна;салон-парикмахерская;Ленина, 11, 1 этаж
56.794772;59.906739;Малахит-люкс;парикмахерская;Максима Горького, 39Б, 1 этаж
56.798915;59.908143;SK;салон красоты;Максима Горького, 21, 1 этаж
56.796481;59.905742;Бигуди;парикмахерская;Максима Горького, 42, 1 этаж
56.901306;60.607576;Колибри;парикмахерская;Восстания, 32, 29 офис, 2 этаж
56.791434;60.775401;Элла;салон-парикмахерская;Белоярская, 16, 1 этаж
56.911908;59.951743;Утро;парикмахерская;Чекистов, 3, 1 этаж
56.841363;60.582731;Ladies and Gentlemen;студия прически;Шейнкмана, 7, 104 офис, 1 этаж
56.722071;60.776972;Марафет;парикмахерская;Демьяна Бедного, 9а
56.698949;60.086751;Соблазн;салон-парикмахерская;Калинина, 38, 1 этаж
56.857678;60.625079;Вилла;центр обучения парикмахеров;Уральская, 52/3, цокольный этаж
56.974953;60.566081;Каре;салон-парикмахерская;Успенский проспект, 101, 1 этаж
56.844723;60.574261;SV-студия;салон красоты;Папанина, 1, 1 этаж
56.833207;60.590444;Provance;студия свадебного образа;Малышева, 19, 2213 офис, 2 этаж
56.808562;60.598816;Салон-парикмахерская;ИП Герасенков А.А.;Серова, 39, 1 этаж
56.834521;60.651302;Room Hair;студия красоты;Педагогическая, 8а, 3 этаж
56.983515;60.565229;Облик;салон-парикмахерская;Уральских Рабочих, 33, 1 этаж
56.85668;60.611228;Парики;парикмахерская и салон по изготовлению париков;Челюскинцев, 110, 1 этаж
56.786215;60.605134;Феникс;парикмахерская;Астор, 8 Марта, 212, 104а офис, 1 этаж
56.864908;60.535179;Афродита;салон красоты;Техническая, 31а, 1 этаж
56.827726;60.676517;Парикмахерская;;Анны Бычковой, 20, 1 этаж
56.863454;60.538523;Элнура;парикмахерская;Техническая, 23, 1 этаж
56.86428;60.634187;Витэль;салон-парикмахерская;Учителей, 10, 1 этаж
56.914385;59.948239;Sun-Trope;салон-парикмахерская;Береговая, 10а, 1 этаж
56.803015;59.909398;Le Grand;салон красоты;Азина, 81, 110 офис, 1 этаж
56.756075;60.819496;Александра;салон-парикмахерская;Бахчиванджи, 9, 1 этаж
56.96251;59.81992;Малина;парикмахерская;Ленина, 100, 2 этаж
56.790973;60.634724;Март;парикмахерская;Крестинского, 53, 1 этаж
56.89739;60.750339;Стиль;парикмахерская;Толбухина, 7а, 1 этаж
56.897195;59.942172;Стрекоза;салон красоты;Ватутина, 22, 1 этаж
56.80462;59.91799;Мастерская праздника;салон красоты;Карла Либкнехта, 66, 2 этаж
56.843381;60.643161;Парикмахерская;;Ленина проспект, 99, цокольный этаж
56.802806;59.931446;Каприз;парикмахерская;Карла Либкнехта, 27, 1 этаж
56.866066;60.58165;Уралочка;парикмахерская;Армавирская, 24, 1 этаж
56.792254;60.618652;Kate’s;парикмахерская;Родонитовая, 4а, цокольный этаж
56.795471;59.920302;Колибри;парикмахерская;Ковельская, 19, 1 этаж
56.902428;59.953166;Маргарита;парикмахерская;Трубников, 30, 1 этаж
56.855274;60.605267;Чайка;парикмахерская;ТЦ Чайка, Свердлова, 64, 2 этаж
56.863391;60.542145;Парикмахерская;;Техническая, 22/1, цокольный этаж
56.849916;60.652849;Бриз;салон красоты;Гостиница Октябрьская, Софьи Ковалевской, 17, 1 этаж
56.839067;60.643426;Парикмахерская;;Малышева, 126, 1 этаж
56.897814;59.954668;Очарование;салон-парикмахерская;Трубников, 52, 2 этаж
56.978083;60.596473;Парикмахерская;ИП Недорезкова К.С.;Петрова, 11
56.827258;60.662952;Ваш семейный мастер;парикмахерская;Хрустальная, 31а, 2 этаж
56.805757;60.559481;На Ясной;парикмахерская;Ясная, 37
56.829364;60.56333;Весна;парикмахерская;Крауля, 13
56.779184;60.608666;Акварель;парикмахерская;Братская, 4, 1 этаж
56.84334;60.694015;Парикмахерская;;Владимира Высоцкого, 43, 2 этаж
56.89894;60.745879;Парикмахерская;ИП Петрушкова Г.В.;Максима Горького, 26
56.983871;60.559536;Креатив;парикмахерская;Уральских Рабочих, 43а, 1 этаж
56.789459;60.774501;Парикмахерская;ИП Фролов М.В.;Латвийская, 23, 1 этаж
56.981426;60.569185;Вера;студия красоты;Чистова, 6, 1 этаж
56.988618;60.463081;Елена;парикмахерская;Ленина, 6в
56.906811;60.801319;MILAN beauty studio;;Красных Героев, 18, 1 этаж
56.755687;60.712745;МИЛЕДИ;парикмахерская;Грибоедова, 34, 201 офис, 2 этаж
56.981644;60.547965;Парикмахерская;ИП Принева С.А.;Успенский проспект, 58, 1 этаж
56.901635;59.951565;Фея;парикмахерская;Герцена, 2, 1 этаж
56.794549;59.912889;Восторг;салон-парикмахерская;Цветников, 54а, 1 этаж
56.798999;59.906833;Элегант;парикмахерская;Максима Горького, 34
56.801257;59.925449;Шарм;парикмахерская;Спартака, 6а, 1 этаж
56.885044;60.006143;Парикмахерская;ИП Носова С.В.;Зои Космодемьянской, 26, 2 этаж
56.901563;59.942889;MASHKA studio;;Ватутина, 32
56.895575;60.639194;Каскад;парикмахерская;Баумана, 56, 1 этаж
56.921864;60.611611;Гала;парикмахерская;Космонавтов проспект, 91
56.904351;59.947018;Светлана;парикмахерская;Ильича проспект, 8, 1 этаж
56.832377;60.625739;Студия Екатерины Петровой;;Сони Морозовой, 190, 1 этаж
56.848438;60.661847;Парикмахерская;ИП Шмидт Е.А.;Студенческая, 36/1, 1 этаж
56.843434;60.626554;Krimash Photography;фотостудия;Первомайская, 56, 712 офис, 7 этаж
56.803456;60.587339;Family;салон красоты;Амундсена, 32, 2 этаж
56.808013;60.611012;Моника;парикмахерская;Автовокзал Южный, 8 Марта, 145, 14 павильон, 2 этаж
56.862668;60.652696;Sirelis;салон-парикмахерская;Данилы Зверева, 17Б, 1 этаж
56.861646;60.644438;Парикмахерская;;ТЦ Парус, Сулимова, 26, 9 офис, 3 этаж
56.846698;60.657149;Парикмахерская;ИП Веселкова З.В.;Первомайская, 104, 104 офис, 1 этаж
56.754737;60.709813;Ленора;парикмахерская;Грибоедова, 32/20, 1 этаж
56.908284;60.800154;Нега;парикмахерская;Красных Героев, 6а, 2 этаж
56.908214;60.824165;Парикмахерская №1;;Шиловская, 19, 1 этаж
56.696665;60.087574;Кристалл;салон-парикмахерская;Калинина, 46, вход с торца
56.88398;60.004423;Парикмахерская на Цветочной;;Цветочная, 4а
56.902352;59.940294;Tiana;студия красоты;Физкультурников, 8, 1 этаж
56.790902;59.902483;Александрия;студия красоты;Максима Горького, 62, 2 подъезд
56.808381;59.927213;Багира;парикмахерская;Павла Зыкина, 8, 1 этаж
56.796001;59.915854;Эдем;парикмахерская;Ковельская, 1, 1 этаж
56.687403;60.518823;Комбинат бытового обслуживания;;Ленина, 10а, 2 этаж
56.824453;60.647654;Парикмахерская;;Сибирский тракт, 8д, 107 офис, 1 этаж
56.910477;59.93358;Софья;парикмахерская;Советская, 14, 1 этаж
56.891153;60.593442;Студия красоты;ИП Анищенкова В.Н.;Кировградская, 9, цокольный этаж
56.988908;60.466359;Сити Стиль;парикмахерская;Уральская, 20, 1 этаж
56.910121;60.800521;Каролина;парикмахерская;Красноармейская, 4а, 6 офис, 1 этаж
56.736664;60.966234;Кокетка;парикмахерская;Ленина, 50а
56.823845;60.605354;KIR;студия стиля;8 Марта, 51, 2 этаж
56.891256;60.599289;Фея;парикмахерская;Ильича, 29, 1 этаж
56.694756;60.833682;Жемчужина;парикмахерская;1 Мая, 30, 2 этаж
56.908313;60.800913;Парикмахерская;ИП Мурашова Ю.Л.;Красных Героев, 5
56.908186;59.924745;Гламур;студия красоты;Емлина, 16в, 1 этаж
56.985753;60.554909;Дива;парикмахерская;Уральских Рабочих, 44Б, 8 офис, 1 этаж
56.91448;60.603353;Салон;ИП Уланова И.А.;Бакинских Комиссаров, 169в
56.896184;60.745943;Квант;парикмахерская;Декабристов, 15, 1 этаж
56.988956;60.473733;ВИКА;парикмахерская;Калинина, 10, 1 этаж
56.694812;60.088242;Парикмахерская;ИП Белькова Л.А.;Калинина, 54, 2 этаж
56.903708;59.948118;Студия красоты;ИП Пряхина В.С.;Чкалова, 47, 1 этаж
56.903422;59.95856;ЭСТЕТИКА;салон красоты;Отель Первоуральск, Ильича проспект, 28, 2 этаж
56.904364;59.960264;Евразия;салон-парикмахерская;ТЦ Евразия, Ильича проспект, 37а, 3 этаж, правое крыло
56.802281;59.915972;Весна;парикмахерская;Азина, 67, 1 этаж
56.801939;59.912707;Гламур;парикмахерская;Чайковского, 12, 18 офис, 1 этаж
56.962501;59.81755;Бытовой Комбинат р.п. Билимбай;;Ленина, 110
56.956949;60.680139;Парикмахерская;ИП Тихонович Г.Г.;Верстовая, 8
56.779489;60.881826;Парикмахерская;;Главная, 17
56.911911;59.948425;Весна new;салон-парикмахерская;Ленина, 17, 1 этаж
56.866761;60.561403;Премьер;парикмахерская;Пехотинцев, 17, 1 этаж
56.912146;59.935149;Рубин-Люкс;парикмахерская;Космонавтов проспект, 24Б, 1 этаж
56.895056;59.958846;Дуэт;парикмахерская;Комсомольская, 19а, 1 этаж
56.983285;60.567953;Виктория;салон-парикмахерская;Уральских Рабочих, 27, 1 этаж
56.913801;59.962963;Мужская парикмахерская;;Вайнера, 37, 1 этаж
56.985026;60.455419;Салон-парикмахерская;ИП Павлова Е.О.;ДК Среднеуральск, Набережная, 8а, цокольный этаж
56.884174;60.513174;Парикмахерская;ИП Вострикова Н.Ф.;Билимбаевская, 22, 1 этаж
56.689852;60.835944;Элеганс;студия красоты;1 Мая, 60в
56.90964;60.822776;Идиллия;парикмахерская;Гагарина, 9, 1 этаж
56.886884;59.890654;Парикмахерская;;Ильича, 10а, 1 этаж
56.87359;59.969988;Парикмахерская;;Добролюбова, 42а
56.889801;59.880812;Елена;парикмахерская;ТЦ Зодчий, 50 лет СССР, 19а, 1 этаж
56.894491;59.955955;Катрин;салон красоты;Комсомольская, 17Б
56.902495;59.953177;Имидж-студия Ольги Лопатиной;;Трубников, 30, 1 этаж
56.695727;60.086589;Гламур;парикмахерская;Литвинова, 13, 2 этаж
56.700485;60.087646;Евро Style;салон-парикмахерская;Калинина, 25а, 11 бутик, 2 этаж
56.701129;60.087109;Стиль;парикмахерская;Калинина, 21
56.908835;59.953363;Creatiff;салон-парикмахерская;Данилова, 1, 1 этаж
56.890342;59.884817;Фея;парикмахерская;50 лет СССР, 9, 1 этаж
56.898614;59.880276;Парикмахерская;;Сантехизделий, 31, 1 этаж
56.702188;60.08497;Fortuna;салон красоты;Уральских Танкистов, 1, 1 этаж
56.705849;60.083553;Причесон;салон-парикмахерская;Гагарина, 1, 2 этаж
56.704664;60.11463;Парикмахерская;ИП Хальзова О.Н.;Токарей, 3, 1 этаж
57.002532;60.775639;Квант;парикмахерская;Школьная, 3, 1 этаж
56.844973;60.636842;Парикмахерская;ИП Беляева Д.В.;Первомайская, 71
56.868831;60.024507;Стиль;парикмахерская;Совхоз Первоуральский, 5, 2 этаж
56.910395;60.807045;DeLight;студия прически;Восточная, 3а, 207 офис, 2 этаж
56.903206;60.814761;Марафет;парикмахерская;Строителей, 9а, 2 этаж
56.870544;60.552273;Парикмахерская;;Бебеля, 162/2
56.800172;59.916984;Парикмахерская;ИП Логиновских Л.В.;Цветников, 27
56.906048;59.924343;Парикмахерская;;Емлина, 20, 1 этаж
56.713005;60.832217;Студия Александры Кауковой;;ТЦ Евразия, Пролетарская, 82/12
56.755629;60.704627;Виктория;парикмахерская;Хибиногорский переулок, 4, 2 этаж
56.781721;60.610573;Парикмахерская;;Титова, 11, 1 этаж
56.637658;60.580908;Парикмахерская;;Ленина, 32, цокольный этаж
56.657025;60.708148;Iris;салон-парикмахерская;1 Мая, 15в, 2 этаж
56.913272;60.777034;Парикмахерская;;Транспортников, 1
56.904674;59.957234;Юна;парикмахерская;Ильича проспект, 33, 2 этаж
56.821359;60.570084;ВРЕМЯ СТРИЖКИ;парикмахерская;Белореченская, 7, 1 этаж
56.781747;60.674439;Mari;парикмахерская;Патриотов, 6 к2, вход с торца
56.979704;60.555516;Просто стрижка;экспресс-парикмахерская;Успенский проспект, 48Б, 1 этаж
56.824204;60.599584;Стрижи;бьюти-студия;Народной Воли, 24, -1 этаж
56.890308;60.623928;Город Стрижек;парикмахерская;Баумана, 16
56.849997;60.56478;Стрижка Всем;парикмахерская;Опалихинская, 16, 1 этаж
56.823362;60.605114;Toni & Guy;парикмахерский салон;8 Марта, 51, 2 этаж
56.804071;60.603183;ЛИК;сеть салонов-парикмахерских;Циолковского, 29, 1 этаж
56.837181;60.67906;Ева;салон-парикмахерская;Сыромолотова, 14, 1 этаж
56.831335;60.546023;Чио Чио;сеть японских парикмахерских;Крауля, 74, 1 этаж
56.813762;60.610698;Butterfly;салон красоты;Степана Разина, 58, 1 этаж
56.895189;60.601473;MOTCHANY;сеть салонов красоты Мотчаного;Уральских Рабочих, 28, 1 этаж
56.855617;60.63531;Кристина;салон красоты;Уральская, 65, 1 этаж
56.792669;60.516565;Яника;салон-парикмахерская;Вильгельма де Геннина, 36
56.816185;60.566637;Стрижка Всем;парикмахерская;Шаумяна, 92, 1 этаж
56.893427;60.628511;ЛИК;сеть салонов-парикмахерских;Старых Большевиков, 24, 1 этаж
56.888308;60.617952;Чио Чио;сеть японских парикмахерских;Баумана, 4Б, 1 этаж
56.781869;60.631953;Сеть парикмахерских;ИП Бобров В.Ю.;Самолётная, 45, 1 этаж
56.851073;60.631877;Отражение;сеть салонов красоты;Советская, 14, 1 этаж
56.895049;60.60869;Просто Стрижка;экспресс-парикмахерская;Победы, 13, 1 этаж
56.796214;60.582611;Мадонна М;сеть салонов-парикмахерских;Денисова-Уральского бульвар, 13, 1 этаж
56.862241;60.631065;ЦапЦарап;ногтевая студия;Сулимова, 59, цокольный этаж
56.800345;60.573369;Голливуд;салон-парикмахерская;Академика Бардина, 40/1, 1 этаж
56.855235;60.637529;Катрин;сеть салонов красоты;Советская, 39, 1 этаж
56.894575;60.619785;Кристина;салон красоты;Стачек, 55, 1 этаж
56.837583;60.545716;Unique;сеть салонов красоты;Татищева, 92, 1 этаж
56.868357;60.526266;Яника;салон-парикмахерская;Техническая, 55, 1 этаж
56.769208;60.599166;ШиК;парикмахерская;Ляпустина, 8, 1 этаж
56.812882;60.604339;Магия красоты;салон-парикмахерская;Фрунзе, 63, 1 этаж
56.816293;60.595148;Сеть салонов-парикмахерских;ИП Стихина И.Ю.;Большакова, 143, 1 этаж
56.853531;60.569246;Планета Солнца;сеть студий загара;Готвальда, 19в, 1 этаж
56.825234;60.588475;Альтер Эго;салон красоты;Куйбышева, 2, 1 этаж
56.885654;60.56929;Просто Стрижка;экспресс-парикмахерская;Суворовский переулок, 11, 1 этаж
56.771858;60.587009;Мадонна М;сеть салонов-парикмахерских;Симферопольская, 27, 1 этаж
56.832644;60.683999;Катрин;сеть салонов красоты;Сиреневый бульвар, 7, 1 этаж
56.850304;60.616344;ЛИК;сеть салонов-парикмахерских;Луначарского, 50, 1 этаж
56.799797;60.574824;Фламинго;салон-парикмахерская;Академика Бардина, 40/1, 1 этаж
56.792189;60.625;Unique;сеть салонов красоты;Родонитовая, 18, 1 этаж
56.821725;60.576583;Сеть салонов-парикмахерских;ИП Стихина И.Ю.;Пальмиро Тольятти, 30, 1 этаж
56.791436;60.524076;Чио Чио;сеть японских парикмахерских;Краснолесья, 123, цокольный этаж
56.84146;60.647679;Золотая Крона;сеть салонов красоты;Гагарина, 35а, 1 этаж
56.897499;60.625131;Кудряшка;парикмахерская;Старых Большевиков, 50, 1 этаж
56.855081;60.63406;Золотая Крона;сеть салонов красоты;Уральская, 68/1
56.851319;60.618248;Созвездие Дева;парикмахерская;Короленко, 10, 1 этаж
56.857082;60.630883;Стрижка-SHOP;парикмахерская;Уральская, 60, 1 этаж
56.897397;60.578725;Бенгард;салон-парикмахерская;Кировградская, 41, 1 этаж
